ID,App_ID,APP_Name,Price,User_Rating,Rating_Count_Total,User_Review
337,501968250,Angry Birds Space HD,0,4,39502,This used to be a go to app of mine. Great for casual play and doesn't need a data connection. Their recent update ruined it. I think something with the video ads causes the app to be poorly responsive.
338,503092422,Ski Safari,0.99,5,45121,So addicting! Love this game.I have passed so many levels and this is my favorite game ever. Just one problem: The controls. Sometimes they're too sensitive and sometimes they're not sensitive enough.
339,503190232,Bridge Constructor,1.99,4.5,11187,"Love this game! Its a great time killer, and the graphics are beautiful and relaxing. The only issue with this app is that, if you are playing online, it lags a lot."
340,504575083,Tank Hero: Laser Wars,0.99,4.5,1418,This game is too easy! For difficulty settings after hard you should add extreme for people who want a challenge
341,506007254,Dikie & Dukie: Learn to Read in Spanish HD,2.99,3,2,Not very good. You can’t play it for a long time. Gets boring
342,506627515,Hay Day,0,4.5,567344,"It is a fun game for all ages, minus the occasional restarting back to the beginning. It is really annoying especially when you are on a high level!"
343,507937883,THE KING OF FIGHTERS-i 2012,2.99,4.5,228,Fun and addicting... However the addiction quickly wears off when you figure out how to win. Wish there was a feature added that can keep the addiction
344,508433124,Real Pool 3D,1.99,4,1156,This game is too easy! For difficulty settings after hard you should add extreme for people who want a challenge
345,508558296,Cooking Academy (Full),1.99,4.5,475,Warning! The most addictive game ever! Uninstalling before I ruin my career and life... Installed again.
346,510461370,Bike Race Pro - Top Motorcycle Racing Game,0.99,4.5,26881,"I honestly love this game. It's really easy to absorb yourself into, yet not too addictive. I absolutely love the simplicity of it"
347,510461758,Bike Race - Top Motorcycle Racing Games,0,4.5,405007,"It is a fun game for all ages, minus the occasional restarting back to the beginning. It is really annoying especially when you are on a high level!"
348,511332635,Sonic The Hedgehog 4 Episode II,2.99,3.5,5606,This game is really good! The only problem is that the background can look really dull after a while.
349,511807447,????,0.99,4.5,9,"Best game I have ever played, 10/10"
350,511841016,Extreme Fishing 2 Free,0,4.5,12002,I THINK IT IS A AMAZING GAME BECAUSE YOU COULD DO ANYTHING TO THIS APP.
351,512142109,Max Payne Mobile,2.99,4.5,2183,Not very good. You can’t play it for a long time. Gets boring
352,512939461,Subway Surfers,0,4.5,706110,"It's fun to play. They're constantly making adjustments and improvements, because they listen to the feedback. There isn't a high pay-to-win aspect, which is refreshing. The promise of new content with every event is really nice, too! Highly recommended!"
353,514205253,Majiang Mahjong???+??+??+??+???,0,5,1007,"Too many ads and updates, even with the paid ""no ads"" version. Just trying to play with my friend, but get all of these distracting notifications for other nonsense in which I'm not interested."
354,514634235,Papa's Burgeria,2.99,4.5,1589,"It is a fun game for all ages, minus the occasional restarting back to the beginning. It is really annoying especially when you are on a high level!"
355,515114051,Baldur's Gate: Enhanced Edition,9.99,4,1454,"It is a fun game for all ages, minus the occasional restarting back to the beginning. It is really annoying especially when you are on a high level!"
356,515840296,Hidden World,1.99,4.5,279,"Great game concept, with good graphics and some nice customization features. The gameplay against the AI is boring. The online play fun, if it works. The lag is killing the gameplay."
357,515884174,Flick Home Run ! HD,0.99,4.5,2144,Fun but i wish there was a way to send gifts to friends and more cool things to spend your cash on
358,516349924,Slingshot Racing,0.99,4.5,3189,Its amazing but takes long to load but besides that can u make making an account easy like roblox making an account? Pls
359,516875543,Offroad Legends,0.99,4.5,22281,I've been thinking of getting into this game for a while now but I regret not getting into it sooner! It's fun!
360,517260318,Bejeweled Classic HD,0,4.5,70926,The game ran smoothly on my device and kept me occupied for hours! Very Addicting!
361,517271093,Virtua Tennis Challenge,4.99,4,1339,"This premium game does not have purchases that allow advancement, and the frequent content updates add great aspects of adventure to the game. Though online play may prove difficult, the game possesses features and complexity absent in all other games."
362,517642765,Weaphones: Firearms Simulator Volume 1,2.99,4.5,1478,ITS CHALLENGING AND ADDICTIVE. I CALL IT MY 2ND JOB BC IM ON IT WORKING ON MY ACCOUNT 8 HRS DAILY EVEN THOUGH ITS TERRIBLE :'(
363,517685886,Le Havre (The Harbor),4.99,4.5,2125,"Game won't even open on my Nokia. Not sure if it's an issue regarding its last update or not, but I'm unable to even try the game at this time"
364,517812925,Block Story Premium,2.99,4,734,Sometimes the first is always the best! I have maxed this game out. I have unlocked everything and completed all the challenges! And all without having to buy any powerups! :D An amazing game and well worth it! A must get!
365,519640317,Alice in the Mirrors of Albion: Hidden object game,0,4,47382,"Great game concept, with good graphics and some nice customization features. The gameplay against the AI is boring. The online play fun, if it works. The lag is killing the gameplay."
366,519781433,Burrito Bison,0.99,4,416,Warning! The most addictive game ever! Uninstalling before I ruin my career and life... Installed again.
367,520777858,The Sandbox - Building & Crafting a Pixel World!,0,4.5,41108,So addicting! Love this game.I have passed so many levels and this is my favorite game ever. Just one problem: The controls. Sometimes they're too sensitive and sometimes they're not sensitive enough.
368,520978510,ZENFORMS: Protectors,1.99,4,1127,"Man this is the best game EVER, it's just so addicting! But there's a *downfall*, is there a way you can make it less *laggier* PLZ! It's JUST LAGG. And if you want your reviews to actually be seen by the company. Go to feedback for the app or something like that. Y did I write the review, idk"
369,521633439,Dokuro,1.99,4.5,84,"Game won't even open on my Nokia. Not sure if it's an issue regarding its last update or not, but I'm unable to even try the game at this time"
370,521671873,My Singing Monsters,0,4.5,130519,Its amazing but takes long to load but besides that can u make making an account easy like roblox making an account? Pls
371,522029577,Brutal Street,0,4.5,777,"Best game I have ever played, 10/10"
372,522309966,????????,4.99,0,0,My child plays this all the time and it keeps their attention for hours! Very fun and addicting.
373,522408559,Slots - Pharaoh's Way,0,4.5,69610,"Game won't even open on my Nokia. Not sure if it's an issue regarding its last update or not, but I'm unable to even try the game at this time"
374,524359189,The Amazing Spider-Man,6.99,4.5,17895,Had 4 phones and none of them got this damn game to work. im so fucking pissed. Im missing out so much.
375,524509185,Temple Run: Brave,1.99,4,27593,Fun but i wish there was a way to send gifts to friends and more cool things to spend your cash on
376,524988885,realMyst,6.99,4,708,This used to be a go to app of mine. Great for casual play and doesn't need a data connection. Their recent update ruined it. I think something with the video ads causes the app to be poorly responsive.
377,525195399,Shogi,0,4,26,"Best game I have ever played, 10/10"
378,525246631,Fair Food Maker Game - Make Yummy Carnival Treats,0,4,12251,My child plays this all the time and it keeps their attention for hours! Very fun and addicting.
379,525818839,Plague Inc.,0.99,4.5,143285,The game ran smoothly on my device and kept me occupied for hours! Very Addicting!
380,525929300,DiveChamp,0.99,4.5,295,I've been thinking of getting into this game for a while now but I regret not getting into it sooner! It's fun!
381,526641427,Flow Free,0,4.5,373857,"Best game I have ever played, 10/10"
382,527173191,Pumped: BMX,1.99,5,1164,This used to be a go to app of mine. Great for casual play and doesn't need a data connection. Their recent update ruined it. I think something with the video ads causes the app to be poorly responsive.
383,527358348,Fieldrunners 2,2.99,5,14214,"Classic, I love the concept behind the app. Hopefully new updates will soon change the whole game to a new experience."
384,528805631,Where's My Perry?,2.99,4.5,24314,Not very good. You can’t play it for a long time. Gets boring
385,528919633,"Seeds Pro For Minecraft - Server, Skins, Community",1.99,4.5,12770,"This premium game does not have purchases that allow advancement, and the frequent content updates add great aspects of adventure to the game. Though online play may prove difficult, the game possesses features and complexity absent in all other games."
386,529096189,Granny Smith,1.99,4.5,8568,This game is really good! The only problem is that the background can look really dull after a while.
387,529096824,Lep's World 2 Plus - super best platformer games,0.99,4.5,8404,Warning! The most addictive game ever! Uninstalling before I ruin my career and life... Installed again.
388,529479190,Clash of Clans,0,4.5,2130805,The game ran smoothly on my device and kept me occupied for hours! Very Addicting!
389,529652920,Zombie Tsunami,0,4.5,31311,"if you rate this app with one star even with two stars that means you are crazy. SORRY!! and the game work at a pizza place so nice and pretty i used play for years. and now i still use them more than my own apps. but the thing i am thinking about it the money. most things that we have to buy for things and the game why we have to buy money for it, it is just an game."
390,530060483,METAL SLUG 3,2.99,3.5,2798,I THINK IT IS A AMAZING GAME BECAUSE YOU COULD DO ANYTHING TO THIS APP.
391,530445196,Dungeon Village,4.99,4.5,1000,"Fantastic. I was hesitant to buy at first due to the reviews that mentioned that there were many bugs. However, I've had as great an experience!"
392,531184261,Trigger Fist,0,4.5,69624,"It's fun to play. They're constantly making adjustments and improvements, because they listen to the feedback. There isn't a high pay-to-win aspect, which is refreshing. The promise of new content with every event is really nice, too! Highly recommended!"
393,532046195,Tone Sphere,1.99,4.5,360,ITS CHALLENGING AND ADDICTIVE. I CALL IT MY 2ND JOB BC IM ON IT WORKING ON MY ACCOUNT 8 HRS DAILY EVEN THOUGH ITS TERRIBLE :'(
394,532138534,Dragon Island Blue,0.99,5,9119,"It is an addicting games, that's for sure. I truly love the simpleness of the menus, and the sounds are lovely. I love it, and I've finished it many times now. I can safely rate it five stars. It's rather simple to master it once you get the hang of it, and further, more difficult levels provide a solid challenge, which is nice. There are a few packs that you must pay for, but there are more than enough free ones to allow someone to actually have fun with this game."
395,533024665,Organ Trail: Director's Cut,2.99,4.5,3389,"Great game concept, with good graphics and some nice customization features. The gameplay against the AI is boring. The online play fun, if it works. The lag is killing the gameplay."
396,533079551,DEAD TRIGGER,0,4.5,78918,I THINK IT IS A AMAZING GAME BECAUSE YOU COULD DO ANYTHING TO THIS APP.
397,533173905,MY LITTLE PONY: Magic Princess Quests,0,4.5,65201,Fun and addicting... However the addiction quickly wears off when you figure out how to win. Wish there was a feature added that can keep the addiction
398,533373729,Fragment's Note,3.99,5,1,Its amazing but takes long to load but besides that can u make making an account easy like roblox making an account? Pls
399,533451786,Bad Piggies,0,4.5,26259,My child plays this all the time and it keeps their attention for hours! Very fun and addicting.
400,533863652,Odysseus: Long Way Home HD (Full),4.99,4,39,"The controls are more difficult than the last time I played this game, which was a year or so ago. The new customization is very cool"
401,534160364,Snail Bob,0.99,4.5,9453,"I love it but the app is so big if I have to keep downloading any more things I will run out of data. Please please please make the game save more data. I love the game , really. Please please please make it save more data, please."
402,534282109,Topia World Builder,1.99,3.5,1775,"I honestly love this game. It's really easy to absorb yourself into, yet not too addictive. I absolutely love the simplicity of it"
